Player,Link,Tm,Money,Signed Using,Year
Rodney McGruder,mcgruro01,MIA,543471,Minimum Salary,2017
Troy Williams,willitr02,MEM,543471,,2017
Gary Payton,paytoga02,HOU,543471,,2017
Kyle Wiltjer,wiltjky01,HOU,543471,Minimum Salary,2017
Jonathan Gibson,gibsojo01,DAL,543471,,2017
Dorian Finney-Smith,finnedo01,DAL,543471,Minimum Salary,2017
Nicolas Brussino,brussni01,DAL,543471,Minimum Salary,2017
Treveon Graham,grahatr01,CHO,543471,Minimum Salary,2017
Caron Butler,butleca01,SAC,517220,,2017
Jordan Farmar,farmajo01,LAC,510921,,2017
Jarrett Jack,jackja01,BRK,500000,,2017
Joel Anthony,anthojo01,SAS,497858,Minimum Salary,2017
John Jenkins,jenkijo01,PHO,469841,,2017
Aaron Gray,grayaa01,DET,452059,,2017
Hollis Thompson,thompho01,PHI,442126,,2017
Arinze Onuaku,onuakar01,ORL,440078,,2017
Maurice Ndour,ndourma01,DAL,437318,,2017
R.J. Hunter,hunterj01,CHI,425000,,2017
Ryan Kelly,kellyry01,ATL,418228,,2017
Alonzo Gee,geeal01,DEN,417848,,2017
Jose Calderon,caldejo01,ATL,392478,Minimum Salary,2017
Matt Barnes,barnema02,GSW,383351,Minimum Salary,2017
Aaron Harrison,harriaa01,CHO,375579,,2017
Toney Douglas,douglto01,MEM,348207,,2017
Briante Weber,weberbr01,MIA,328000,,2017
Andrea Bargnani,bargnan01,BRK,323599,,2017
Gal Mekel,mekelga01,DAL,315760,,2017
Miroslav Raduljica,radulmi01,LAC,300000,,2017
Ryan Kelly,kellyry01,ATL,286785,Minimum Salary,2017
Ronnie Price,pricero01,PHO,282595,Minimum Salary,2017
Derrick Williams,willide02,CLE,268029,Minimum Salary,2017
Deron Williams,willide01,CLE,259626,Minimum Salary,2017
Isaiah Taylor,taylois01,HOU,255000,Minimum Salary,2017
Bobby Brown,brownbo02,HOU,253759,,2017
Yi Jianlian,jianlyi01,LAL,250000,,2017
Elliot Williams,williel01,GSW,250000,,2017
Ben Bentil,bentibe01,BOS,250000,,2017
Norris Cole,coleno01,OKC,247991,Minimum Salary,2017
Andrew Bogut,bogutan01,CLE,242224,,2017
Terrence Jones,joneste01,MIL,236457,,2017
Chasson Randle,randlch01,PHI,233373,,2017
Nicolas Laprovittola,laproni01,SAS,210995,,2017
Okaro White,whiteok01,MIA,210995,Minimum Salary,2017
Yogi Ferrell,ferreyo01,DAL,207798,Minimum Salary,2017
Larry Sanders,sandela01,CLE,207722,,2017
Ronnie Price,pricero01,PHO,182548,,2017
Reggie Williams,willire02,NOP,180483,,2017
Jarell Eddie,eddieja01,WAS,175000,,2017
Jordan Crawford,crawfjo02,NOP,173094,Minimum Salary,2017
Joel Anthony,anthojo01,SAS,165952,,2017
Johnny O'Bryant,obryajo01,CHO,161483,Minimum Salary,2017
Brandon Paul,paulbr01,PHI,155000,,2017
Toney Douglas,douglto01,MEM,154758,,2017
Troy Williams,willitr02,HOU,150000,Cap Space,2017
Robbie Hummel,hummero01,DEN,150000,,2017
Jarnell Stokes,stokeja01,DEN,150000,,2017
Lance Stephenson,stephla01,MIN,144386,,2017
Chasson Randle,randlch01,NYK,143860,Minimum Salary,2017
Omri Casspi,casspom01,MIN,138414,Minimum Salary,2017
Jonathan Gibson,gibsojo01,DAL,137466,,2017
Derrick Williams,willide02,CLE,134014,,2017
Briante Weber,weberbr01,CHO,128623,Minimum Salary,2017
Marcus Paige,paigema01,UTA,125000,,2017
Quincy Acy,acyqu01,BRK,123642,,2017
Hollis Thompson,thompho01,NOP,119494,,2017
Manny Harris,harrima01,DAL,119494,,2017
Ray McCallum,mccalra01,CHO,119494,,2017
Archie Goodwin,goodwar01,BRK,119494,,2017
Johnny O'Bryant,obryajo01,DEN,115344,,2017
Johnny O'Bryant,obryajo01,CHO,115344,,2017
Anthony Brown,brownan02,NOP,108043,,2017
Jarell Eddie,eddieja01,PHO,102898,,2017
Briante Weber,weberbr01,GSW,102898,,2017
Briante Weber,weberbr01,CHO,102898,,2017
Lamar Patterson,pattela01,ATL,102898,,2017
Yogi Ferrell,ferreyo01,BRK,102300,,2017
Toney Douglas,douglto01,MEM,100593,,2017
Patricio Garino,garinpa01,SAS,100000,,2017
Lamar Patterson,pattela01,SAC,100000,,2017
Isaiah Cousins,cousiis01,SAC,100000,,2017
Chris Wright,wrighch01,OKC,100000,,2017
Chasson Randle,randlch01,NYK,100000,,2017
J.P. Tokoto,tokotjp01,NYK,100000,,2017
Okaro White,whiteok01,MIA,100000,,2017
Stefan Jankovic,jankost01,MIA,100000,,2017
Yogi Ferrell,ferreyo01,BRK,100000,,2017
Egidijus Mockevicius,mockeeg01,BRK,100000,,2017
Archie Goodwin,goodwar01,NOP,95600,,2017
Jarrett Jack,jackja01,NOP,91274,,2017
Shawn Long,longsh01,PHI,89513,Minimum Salary,2017
Wayne Selden,seldewa01,MEM,83119,Minimum Salary,2017
Alonzo Gee,geeal01,DEN,77379,,2017
Quincy Ford,fordqu01,UTA,75000,,2017
Henry Sims,simshe01,UTA,75000,,2017
Ryan Arcidiacono,arcidry01,SAS,75000,,2017
Kaleb Tarczewski,tarczka01,OKC,75000,,2017
Keith Benson,bensoke02,MIA,75000,,2017
Mike Tobey,tobeymi01,CHO,75000,,2017
Archie Goodwin,goodwar01,BRK,75000,Cap space,2017
David Nwaba,nwabada01,LAL,73528,Minimum Salary,2017
Reggie Williams,willire02,NOP,72193,,2017
Gary Neal,nealga01,ATL,72193,,2017
Kyle Collinsworth,colliky01,DAL,70000,,2017
Thomas Walkup,walkuth01,CHI,69500,,2017
Jordan Farmar,farmajo01,SAC,66384,,2017
Shawn Long,longsh01,PHI,65000,,2017
James Webb,webbja01,PHI,65000,,2017
Chasson Randle,randlch01,PHI,63938,,2017
Quinn Cook,cookqu01,NOP,63938,,2017
Okaro White,whiteok01,MIA,63938,,2017
David Nwaba,nwabada01,LAL,63938,,2017
Jarrod Uthoff,uthofja01,DAL,63938,,2017
Pierre Jackson,jackspi01,DAL,63938,,2017
Mike Tobey,tobeymi01,CHO,63938,,2017
Jordan Crawford,crawfjo02,NOP,61821,,2017
Zach Auguste,augusza01,LAL,60000,,2017
Justin Harper,harpeju01,PHI,57672,,2017
Brady Heslip,heslibr01,TOR,56500,,2017
Anthony Brown,brownan02,ORL,51449,,2017
Axel Toupane,toupaax01,MIL,51449,,2017
Cliff Alexander,alexacl01,BRK,51449,,2017
E.J. Singler,singlej01,TOR,50000,,2017
Yanick Moreira,moreiya01,TOR,50000,,2017
Jarrod Uthoff,uthofja01,TOR,50000,,2017
Dionte Christmas,chrisdi01,PHI,50000,,2017
Cat Barber,barbeca01,PHI,50000,,2017
Reggie Williams,willire02,OKC,50000,,2017
Alex Caruso,carusal01,OKC,50000,,2017
Ben Bentil,bentibe01,IND,50000,,2017
Julyan Stone,stoneju01,IND,50000,,2017
Isaiah Taylor,taylois01,HOU,50000,,2017
Cameron Jones,jonesca02,GSW,50000,,2017
Elgin Cook,cookel01,GSW,50000,,2017
Scott Wood,woodsc01,GSW,50000,,2017
Nate Wolters,woltena01,DEN,50000,,2017
D.J. Kennedy,kennedj01,DEN,50000,,2017
Damion Lee,leeda03,BOS,50000,,2017
Matt Costello,costema01,ATL,50000,,2017
Jarrod Uthoff,uthofja01,DAL,47953,Minimum Salary,2017
Beau Beech,beechbe01,BRK,45000,,2017
Pierre Jackson,jackspi01,DAL,41560,,2017
Alex Poythress,poythal01,IND,35381,,2017
Gary Payton,paytoga02,MIL,35166,Minimum Salary,2017
D.J. Stephens,stephdj01,MEM,35000,,2017
Phil Pressey,pressph01,GSW,35000,,2017
Shawn Long,longsh01,PHI,31969,,2017
Alex Poythress,poythal01,PHI,31969,,2017
Patricio Garino,garinpa01,ORL,31969,Minimum Salary,2017
Marcus Georges-Hunt,georgma01,ORL,31969,Minimum Salary,2017
Wayne Selden,seldewa01,NOP,31969,,2017
Marcus Georges-Hunt,georgma01,MIA,31969,,2017
Troy Williams,willitr02,HOU,31969,,2017
Ben Bentil,bentibe01,DAL,31969,,2017
Yogi Ferrell,ferreyo01,DAL,31969,,2017
Quinn Cook,cookqu01,DAL,31969,,2017
Prince Ibeh,ibehpr01,BRK,31969,,2017
Matt Costello,costema01,MEM,31500,,2017
Nikola Jovanovic,jovanni01,DET,30000,,2017
Lamar Patterson,pattela01,ATL,25725,,2017
Tony Wroten,wroteto01,MEM,25000,,2017
Nick Zeisloft,zeislni01,IND,25000,,2017
Jalen Jones,jonesja04,BOS,25000,,2017
Marcus Georges-Hunt,georgma01,BOS,25000,,2017
Elijah Millsap,millsel01,PHO,23069,Cap space,2017
Axel Toupane,toupaax01,NOP,20580,Minimum Salary,2017
Jameel Warney,warneja01,DAL,20000,,2017
Dahntay Jones,jonesda02,CLE,18255,,2017
Jordan Farmar,farmajo01,SAC,16595,,2017
Quinn Cook,cookqu01,NOP,15984,Minimum Salary,2017
Ray McCallum,mccalra01,DET,11949,,2017
P.J. Hairston,hairspj02,HOU,11534,,2017
Alex Poythress,poythal01,PHI,6934,Hardship Exception,2017
Dahntay Jones,jonesda02,CLE,5767,Minimum Salary,2017
Edy Tavares,tavarwa01,CLE,5145,Minimum Salary,2017
Kobe Bryant,,LAL,25000000,Bird Rights,2016
Joe Johnson,,BRK,24894863,,2016
LeBron James,,CLE,22971000,Cap Space,2016
Carmelo Anthony,,NYK,22875000,Bird Rights,2016
Dwight Howard,,HOU,22359364,Cap Space,2016
Chris Bosh,,MIA,22192730,Bird Rights,2016
Chris Paul,,LAC,21468696,Bird Rights,2016
Kevin Durant,,OKC,20158622,Bird Rights,2016
Derrick Rose,,CHI,20093063,Bird Rights,2016
Dwyane Wade,,MIA,20000000,Bird Rights,2016
Brook Lopez,,BRK,20000000,Bird Rights,2016
Marc Gasol,,MEM,19700000,Bird Rights,2016
LaMarcus Aldridge,,SAS,19500000,Cap Space,2016
DeAndre Jordan,,LAC,19500000,Bird Rights,2016
Kevin Love,,CLE,19500000,Bird Rights,2016
Paul Millsap,,ATL,19000000,Bird Rights,2016
Blake Griffin,,LAC,18907725,Bird Rights,2016
Paul George,,IND,17120106,1st Round Pick,2016
Russell Westbrook,,OKC,16744218,Bird Rights,2016
Kawhi Leonard,,SAS,16500000,Bird Rights,2016
Enes Kanter,,OKC,16400000,Bird Rights,2016
Greg Monroe,,MIL,16400000,Cap Space,2016
Wesley Matthews,,DAL,16400000,Cap Space,2016
Tobias Harris,,DET,16000000,Bird Rights,2016
John Wall,,WAS,15851950,1st Round Pick,2016
James Harden,,HOU,15756438,Bird Rights,2016
Eric Gordon,,NOP,15514031,Bird Rights,2016
Roy Hibbert,,LAL,15500000,Bird Rights,2016
Klay Thompson,,GSW,15500000,1st Round Pick,2016
David Lee,,BOS,15493680,,2016
Gordon Hayward,,UTA,15409570,Bird Rights,2016
Chandler Parsons,,DAL,15361500,Cap Space,2016
Jimmy Butler,,CHI,15260000,Bird Rights,2016
Khris Middleton,,MIL,15000000,Bird Rights,2016
Goran Dragic,,MIA,14780000,Bird Rights,2016
Kyrie Irving,,CLE,14746000,Early Bird Rights,2016
DeMarcus Cousins,,SAC,14728844,1st Round Pick,2016
Draymond Green,,GSW,14300000,Bird Rights,2016
Tristan Thompson,,CLE,14260870,Bird Rights,2016
Reggie Jackson,,DET,14000000,Bird Rights,2016
Danilo Gallinari,,DEN,14000000,,2016
Al Jefferson,,CHO,13833333,Cap Space,2016
DeMarre Carroll,,TOR,13500000,Cap Space,2016
Tony Parker,,SAS,13437500,Bird Rights,2016
Joakim Noah,,CHI,13400000,Bird Rights,2016
Eric Bledsoe,,PHO,13086957,Bird Rights,2016
Nene Hilario,,WAS,13000000,Bird Rights,2016
Tyson Chandler,,PHO,13000000,Cap Space,2016
Robin Lopez,,NYK,13000000,Cap Space,2016
Ty Lawson,,HOU,12404495,,2016
Rudy Gay,,SAC,12403101,Bird Rights,2016
Ricky Rubio,,MIN,12365000,1st Round Pick,2016
Serge Ibaka,,OKC,12350000,Bird Rights,2016
Nicolas Batum,,CHO,12235750,Bird Rights,2016
Nikola Pekovic,,MIN,12100000,Bird Rights,2016
Kyle Lowry,,TOR,12000000,Bird Rights,2016
Brandon Knight,,PHO,12000000,,2016
JaVale McGee,,PHI,12000000,,2016
Andrew Bogut,,GSW,12000000,Bird Rights,2016
Kemba Walker,,CHO,12000000,1st Round Pick,2016
Amir Johnson,,BOS,12000000,Cap Space,2016
Al Horford,,ATL,12000000,Bird Rights,2016
Derrick Favors,,UTA,11933333,1st Round Pick,2016
Andre Iguodala,,GSW,11710456,Bird Rights,2016
Stephen Curry,,GSW,11370786,Bird Rights,2016
Nikola Vucevic,,ORL,11250000,Bird Rights,2016
Kenneth Faried,,DEN,11235955,1st Round Pick,2016
Tyreke Evans,,NOP,11227000,Bird Rights,2016
Marcin Gortat,,WAS,11217391,Bird Rights,2016
Thaddeus Young,,BRK,11200000,Bird Rights,2016
Omer Asik,,NOP,11000000,Bird Rights,2016
Jrue Holiday,,NOP,10595507,Bird Rights,2016
Wilson Chandler,,DEN,10500000,,2016
Monta Ellis,,IND,10300000,Cap Space,2016
Luol Deng,,MIA,10151612,Cap Space,2016
Gerald Wallace,,PHI,10105855,,2016
Danny Green,,SAS,10000000,Bird Rights,2016
Zach Randolph,,MEM,9638555,Bird Rights,2016
Anderson Varejao,,POR,9638554,,2016
Mike Conley,,MEM,9588426,Cap Space,2016
DeMar DeRozan,,TOR,9500000,Bird Rights,2016
Rajon Rondo,,SAC,9500000,,2016
Alec Burks,,UTA,9213484,1st Round Pick,2016
Jeff Green,,LAC,9200000,Bird Rights,2016
Lance Stephenson,,MEM,9000000,Cap Space,2016
Iman Shumpert,,CLE,9000000,Bird Rights,2016
Ryan Anderson,,NOP,8500000,Bird Rights,2016
Kevin Garnett,,MIN,8500000,Bird Rights,2016
Taj Gibson,,CHI,8500000,Bird Rights,2016
Tiago Splitter,,ATL,8500000,Bird Rights,2016
Brandon Jennings,,ORL,8344497,Bird Rights,2016
Dirk Nowitzki,,DAL,8333334,Cap Space,2016
Corey Brewer,,HOU,8200000,Cap Space,2016
Trevor Ariza,,HOU,8193030,Bird Rights,2016
Markieff Morris,,WAS,8000000,Bird Rights,2016
Arron Afflalo,,NYK,8000000,Cap Space,2016
O.J. Mayo,,MIL,8000000,Cap Space,2016
George Hill,,IND,8000000,Bird Rights,2016
Jeff Teague,,ATL,8000000,Bird Rights,2016
Ersan Ilyasova,,ORL,7900000,Bird Rights,2016
Channing Frye,,CLE,7807579,Cap Space,2016
Avery Bradley,,BOS,7730337,Bird Rights,2016
Kosta Koufos,,SAC,7500000,Cap Space,2016
Al-Farouq Aminu,,POR,7500000,Cap Space,2016
Pau Gasol,,CHI,7448760,Cap Space,2016
Jose Calderon,,NYK,7402812,Cap Space,2016
Kevin Martin,,MIN,7085000,,2016
Anthony Davis,,NOP,7070730,1st Round Pick,2016
Cory Joseph,,TOR,7000000,Cap Space,2016
Boris Diaw,,SAS,7000000,Bird Rights,2016
Ed Davis,,POR,7000000,Cap Space,2016
Lou Williams,,LAL,7000000,Cap Space,2016
Marvin Williams,,CHO,7000000,,2016
Isaiah Thomas,,BOS,6912869,,2016
J.J. Redick,,LAC,6867000,Bird Rights,2016
Greivis Vasquez,,MIL,6600000,Bird Rights,2016
Carl Landry,,PHI,6500000,Cap Space,2016
Rodney Stuckey,,IND,6500000,Cap Space,2016
Patrick Beverley,,HOU,6500000,Bird Rights,2016
Aron Baynes,,DET,6500000,Cap Space,2016
Jason Thompson,,GSW,6431250,,2016
Marco Belinelli,,SAC,6333333,Cap Space,2016
Michael Kidd-Gilchrist,,CHO,6331404,1st Round Pick,2016
Jarrett Jack,,BRK,6300000,Cap Space,2016
Jodie Meeks,,DET,6270000,Cap Space,2016
Patrick Patterson,,TOR,6268675,Bird Rights,2016
Gerald Henderson,,POR,6000000,Bird Rights,2016
Jae Crowder,,BOS,6000000,Bird Rights,2016
Andrew Wiggins,,MIN,5758680,1st Round Pick,2016
Kyle Korver,,ATL,5746479,Bird Rights,2016
Karl-Anthony Towns,,MIN,5703600,1st round pick,2016
Bradley Beal,,WAS,5694674,1st Round Pick,2016
Jamal Crawford,,LAC,5675000,MLE,2016
Courtney Lee,,CHO,5675000,Bird Rights,2016
Martell Webster,,WAS,5613500,,2016
J.J. Hickson,,DEN,5613500,,2016
Josh McRoberts,,MIA,5543725,MLE,2016
Shaun Livingston,,GSW,5543725,MLE,2016
Spencer Hawes,,CHO,5543725,MLE,2016
Nikola Mirotic,,CHI,5543725,Cap Space,2016
P.J. Tucker,,PHO,5500000,Cap Space,2016
Mirza Teletovic,,PHO,5500000,Cap Space,2016
Brandan Wright,,MEM,5500000,MLE,2016
Deron Williams,,DAL,5500000,Cap Space,2016
Deron Williams,,BRK,5500000,,2016
Josh Smith,,DET,5400000,,2016
Nick Young,,LAL,5219169,Cap Space,2016
Zaza Pachulia,,DAL,5200000,Cap Space,2016
Victor Oladipo,,ORL,5192520,1st Round Pick,2016
Tony Allen,,MEM,5168539,Bird Rights,2016
Jabari Parker,,MIL,5152440,1st Round Pick,2016
Dion Waiters,,OKC,5138430,1st Round Pick,2016
D'Angelo Russell,,LAL,5103120,1st round pick,2016
Darren Collison,,SAC,5013559,MLE,2016
Tim Duncan,,SAS,5000000,Bird Rights,2016
Chris Kaman,,POR,5000000,MLE,2016
C.J. Watson,,ORL,5000000,Cap Space,2016
Kyle Singler,,OKC,5000000,Bird Rights,2016
Chris Andersen,,MEM,5000000,Cap Space,2016
Chase Budinger,,IND,5000000,,2016
Marcus Morris,,DET,5000000,Bird Rights,2016
J.R. Smith,,CLE,5000000,Minimum Salary,2016
Jonas Jerebko,,BOS,5000000,Bird Rights,2016
Timofey Mozgov,,CLE,4950000,Bird Rights,2016
Derrick Williams,,NYK,4900000,Cap Space,2016
Trevor Booker,,UTA,4775000,Cap Space,2016
Otto Porter,,WAS,4662960,1st Round Pick,2016
Jonas Valanciunas,,TOR,4660482,1st Round Pick,2016
Joel Embiid,,PHI,4626960,1st Round Pick,2016
Kris Humphries,,PHO,4600000,,2016
Jahlil Okafor,,PHI,4582680,1st round pick,2016
Jameer Nelson,,DEN,4500000,Cap Space,2016
Mike Dunleavy,,CHI,4500000,Early Bird Rights,2016
C.J. Miles,,IND,4394225,MLE,2016
Jason Smith,,ORL,4300000,Cap Space,2016
Alexis Ajinca,,NOP,4300000,Early Bird Rights,2016
Mario Chalmers,,MEM,4300000,,2016
Jared Dudley,,WAS,4250000,Bird Rights,2016
Damian Lillard,,POR,4236287,1st Round Pick,2016
Cody Zeller,,CHO,4204200,1st Round Pick,2016
Aaron Gordon,,ORL,4171680,1st Round Pick,2016
Kristaps Porzingis,,NYK,4131720,1st round pick,2016
Vince Carter,,MEM,4088091,,2016
Devin Harris,,DAL,4053000,Cap Space,2016
Alan Anderson,,WAS,4000000,MLE,2016
Nemanja Bjelica,,MIN,4000000,MLE,2016
Jordan Hill,,IND,4000000,Cap Space,2016
Ian Mahinmi,,IND,4000000,Early Bird Rights,2016
J.J. Barea,,DAL,4000000,Cap Space,2016
Thabo Sefolosha,,ATL,4000000,,2016
Raymond Felton,,DAL,3950313,Cap Space,2016
Harrison Barnes,,GSW,3873398,1st Round Pick,2016
Marreese Speights,,GSW,3815000,MLE,2016
Alex Len,,PHO,3807120,1st Round Pick,2016
Dante Exum,,UTA,3777720,1st Round Pick,2016
Nick Collison,,OKC,3750000,Bird Rights,2016
Kyle O'Quinn,,NYK,3750000,Bird Rights,2016
Steve Novak,,DEN,3750000,,2016
Mario Hezonja,,ORL,3741480,1st round pick,2016
Lavoy Allen,,IND,3700000,,2016
Anthony Bennett,,MIN,3650000,,2016
Patty Mills,,SAS,3578947,Bird Rights,2016
Terrence Ross,,TOR,3553917,Rookie scale extension,2016
Matt Barnes,,MEM,3542500,MLE,2016
Nerlens Noel,,PHI,3457800,1st Round Pick,2016
Marcus Smart,,BOS,3431040,1st Round Pick,2016
Bojan Bogdanovic,,BRK,3425510,MLE,2016
Evan Turner,,BOS,3425510,MLE,2016
Paul Pierce,,LAC,3400000,Mini MLE,2016
Willie Cauley-Stein,,SAC,3398280,1st round pick,2016
Quincy Pondexter,,NOP,3382023,1st Round Pick,2016
Anthony Morrow,,OKC,3344000,Cap Space,2016
K.J. McDaniels,,HOU,3333333,Mid-level exception,2016
Will Barton,,DEN,3333333,Bird Rights,2016
Mike Scott,,ATL,3333333,,2016
Drew Gooden,,WAS,3300000,Non Bird Rights,2016
Andre Drummond,,DET,3272091,1st Round Pick,2016
Randy Foye,,OKC,3270000,Non Bird Rights,2016
Ben McLemore,,SAC,3156600,1st Round Pick,2016
Julius Randle,,LAL,3132240,1st Round Pick,2016
Emmanuel Mudiay,,DEN,3102240,1st round pick,2016
Austin Rivers,,LAC,3100000,Non Bird Rights,2016
Meyers Leonard,,POR,3075880,1st Round Pick,2016
Norris Cole,,NOP,3036927,Qualifying Offer,2016
Jeremy Lamb,,CHO,3034356,Rookie scale extension,2016
Tibor Pleiss,,UTA,3000000,Cap Space,2016
Bismack Biyombo,,TOR,3000000,Mini MLE,2016
Luis Scola,,TOR,3000000,,2016
Omri Casspi,,SAC,3000000,Room Exception,2016
Furkan Aldemir,,PHI,3000000,,2016
Dante Cunningham,,NOP,3000000,MLE,2016
Jerryd Bayless,,MIL,3000000,Cap Space,2016
Brandon Bass,,LAL,3000000,Cap Space,2016
Anthony Tolliver,,DET,3000000,Cap Space,2016
D.J. Augustin,,DEN,3000000,,2016
John Henson,,MIL,2943221,1st Round Pick,2016
Maurice Harkless,,POR,2894059,1st Round Pick,2016
Kentavious Caldwell-Pope,,DET,2891760,1st Round Pick,2016
Kirk Hinrich,,ATL,2870000,Room Exception,2016
Nik Stauskas,,PHI,2869440,1st Round Pick,2016
Mike Miller,,POR,2854940,,2016
Brian Roberts,,POR,2854940,Room Exception,2016
Udonis Haslem,,MIA,2854940,MLE,2016
Stanley Johnson,,DET,2841960,1st round pick,2016
Manu Ginobili,,SAS,2814000,Room Exception,2016
Darrell Arthur,,DEN,2814000,Room Exception,2016
Sonny Weems,,PHI,2800000,,2016
Kevin Seraphin,,NYK,2800000,Room Exception,2016
Trey Burke,,UTA,2658240,1st Round Pick,2016
Noah Vonleh,,POR,2637720,1st Round Pick,2016
Tyler Zeller,,BOS,2616975,1st Round Pick,2016
Frank Kaminsky,,CHO,2612500,1st round pick,2016
C.J. McCollum,,POR,2525160,1st Round Pick,2016
Elfrid Payton,,ORL,2505720,1st Round Pick,2016
James Johnson,,TOR,2500000,Cap Space,2016
Leandro Barbosa,,GSW,2500000,Mini MLE,2016
Joel Anthony,,DET,2500000,Cap Space,2016
Terrence Jones,,HOU,2489530,1st Round Pick,2016
Justise Winslow,,MIA,2481720,1st round pick,2016
Shelvin Mack,,UTA,2433333,Cap Space,2016
Michael Carter-Williams,,MIL,2399040,1st Round Pick,2016
Andrew Nicholson,,ORL,2380594,1st Round Pick,2016
Doug McDermott,,CHI,2380440,1st Round Pick,2016
Myles Turner,,IND,2357760,1st round pick,2016
Evan Fournier,,ORL,2288205,1st Round Pick,2016
Donatas Motiejunas,,HOU,2288205,1st Round Pick,2016
Steven Adams,,OKC,2279040,1st Round Pick,2016
Jared Sullinger,,BOS,2269260,1st Round Pick,2016
Joe Ingles,,UTA,2250000,Cap Space,2016
Trey Lyles,,UTA,2239800,1st round pick,2016
Tony Wroten,,PHI,2179354,,2016
Ramon Sessions,,WAS,2170465,BAE,2016
Beno Udrih,,MIA,2170465,,2016
Danny Granger,,DET,2170465,,2016
Steve Blake,,DET,2170465,BAE,2016
Larry Sanders,,MIL,2170000,,2016
Kelly Olynyk,,BOS,2165160,1st Round Pick,2016
Zach LaVine,,MIN,2148360,1st Round Pick,2016
Kendall Marshall,,PHI,2144722,Minimum Salary,2016
Devin Booker,,PHO,2127840,1st round pick,2016
Miles Plumlee,,MIL,2109294,1st Round Pick,2016
David Lee,,DAL,2102224,MLE,2016
Gary Neal,,WAS,2100000,,2016
Mo Williams,,CLE,2100000,Mini MLE,2016
Jeremy Lin,,CHO,2100000,BAE,2016
Shabazz Muhammad,,MIN,2056920,1st Round Pick,2016
Zoran Dragic,,BOS,2050397,,2016
T.J. Warren,,PHO,2041080,1st Round Pick,2016
Perry Jones,,BOS,2038206,,2016
Cameron Payne,,OKC,2021520,1st round pick,2016
Festus Ezeli,,GSW,2008748,1st Round Pick,2016
DeJuan Blair,,PHO,2000000,,2016
Aaron Brooks,,CHI,2000000,Mini MLE,2016
Kent Bazemore,,ATL,2000000,,2016
Giannis Antetokounmpo,,MIL,1953960,1st Round Pick,2016
Adreian Payne,,MIN,1938840,1st Round Pick,2016
Kelly Oubre,,WAS,1920240,1st round pick,2016
Lucas Nogueira,,TOR,1842000,1st Round Pick,2016
Jusuf Nurkic,,DEN,1842000,1st Round Pick,2016
Terry Rozier,,BOS,1824360,1st round pick,2016
Dennis Schroder,,ATL,1763400,1st Round Pick,2016
James Young,,BOS,1749840,1st Round Pick,2016
Rashad Vaughn,,MIL,1733040,,2016
Ryan Kelly,,LAL,1724250,Room Exception,2016
Joffrey Lauvergne,,DEN,1709720,MLE,2016
Tyler Ennis,,MIL,1662360,1st Round Pick,2016
Lou Amundson,,NYK,1650000,,2016
Lance Thomas,,NYK,1650000,Cap Space,2016
Sam Dekker,,HOU,1646400,1st Round pick,2016
Sergey Karasev,,BRK,1599840,1st Round Pick,2016
Gary Harris,,DEN,1587480,1st Round Pick,2016
Jerian Grant,,NYK,1572360,1st Round pick,2016
Tony Snell,,CHI,1535880,1st Round Pick,2016
Bruno Caboclo,,TOR,1524000,1st Round Pick,2016
Delon Wright,,TOR,1509360,1st Round pick,2016
Shane Larkin,,BRK,1500000,Mini MLE,2016
Wayne Ellington,,BRK,1500000,Mini MLE,2016
Kendrick Perkins,,NOP,1499200,Minimum Salary,2016
Rasual Butler,,SAS,1499187,,2016
Matt Bonner,,SAS,1499187,Minimum Salary,2016
Caron Butler,,SAC,1499187,Minimum Salary,2016
Ronnie Price,,PHO,1499187,Minimum Salary,2016
Andre Miller,,MIN,1499187,,2016
Tayshaun Prince,,MIN,1499187,Minimum Salary,2016
Amar'e Stoudemire,,MIA,1499187,Minimum Salary,2016
Metta World Peace,,LAL,1499187,Minimum Salary,2016
Jason Terry,,HOU,1499187,Minimum Salary,2016
Mike Miller,,DEN,1499187,Minimum Salary,2016
Samuel Dalembert,,DAL,1499187,,2016
Charlie Villanueva,,DAL,1499187,Minimum Salary,2016
David West,,SAS,1499000,Minimum Salary,2016
Josh Smith,,HOU,1499000,Minimum Salary,2016
Richard Jefferson,,CLE,1499000,Minimum Salary,2016
James Jones,,CLE,1499000,Minimum Salary,2016
Gorgui Dieng,,MIN,1474440,1st Round Pick,2016
Mitch McGary,,OKC,1463040,1st Round Pick,2016
Justin Anderson,,DAL,1449000,1st Round pick,2016
Mason Plumlee,,POR,1415520,1st Round Pick,2016
Jordan Adams,,MEM,1404600,1st Round Pick,2016
Bobby Portis,,CHI,1391160,1st Round pick,2016
Alonzo Gee,,NOP,1375000,,2016
Andrea Bargnani,,BRK,1362900,,2016
Solomon Hill,,IND,1358880,1st Round Pick,2016
Sasha Vujacic,,NYK,1356146,Minimum Salary,2016
Gerald Green,,MIA,1356000,Minimum Salary,2016
Rodney Hood,,UTA,1348440,1st Round Pick,2016
Rondae Hollis-Jefferson,,BRK,1335480,1st Round pick,2016
Tim Hardaway,,ATL,1304520,1st Round Pick,2016
Nikola Jokic,,DEN,1300000,,2016
Sasha Kaun,,CLE,1300000,,2016
Shabazz Napier,,ORL,1294440,1st Round Pick,2016
Tyus Jones,,MIN,1282080,1st Round pick,2016
